"","traitName","H2","H2_se","h2","h2_se","R2_UBHDD","R2_UBHDD_se","R2_UBHDD_shuffle","R2_UBHDD_shuffle_se","R2_TG_Tg","R2_TG_Tng","h2_Tg","h2_Tng","QTL_num_Tg","QTL_num_Tng","identical_score"
"83","C126_A1B",0.146648084659171,0.0395874350533602,0.0505769428567977,0.0411383232988622,0.257376037123288,0.0757855786448088,0.00292382943276087,0.00970881842856445,0.334039558561617,0.337137854115799,0.0691951963380044,0.0660426739248232,2,1,0.477181979768462
"84","C127_A1B",0.201867106428825,0.0367781994636287,0.107951008350142,0.0433533874504589,0.526445159544339,0.075752703290257,0.00109171389143875,0.00258066734833222,0.425858512300962,0.284192494568014,0.0862665814136675,0.066087279575205,3,0,0.504532135386896
"85","C128_A1B",0.5699022152739,0.0662710096006913,0.290703503966812,0.0490840841110769,0.69257206342106,0.0729403440777503,0.00344944098678316,0.0130725347002235,0.681553001640402,0.191530675367598,0.279624648058724,0.0384367617513092,6,0,0.810913593784203
"86","D14.3_A1B",0.340510770686261,0.059240050736799,0.109587016666465,0.0408929829934454,0.689150195941744,0.107316985976015,0.00382885333459872,0.00684499026889335,0.526417907551275,0.199268937746619,0.118626936223392,0.0702205012910714,3,0,0.889616984023985
"87","D15.3_A1B",0.470558040305301,0.056052999246651,0.0929197310510544,0.0326233963571116,0.520315300086489,0.0966344014420017,0.00499974643700905,0.0113688719423857,0.63695173822248,0.245537915166613,0.110690500711526,0.0512638933195099,4,0,0.944774076909291
"88","D16.3_A1B",0.258745893769356,0.0367687742385325,0.130161649283135,0.0392741756231557,0.459149248799731,0.0788696903536728,0.00193132765248643,0.00325694361482192,0.532336572660267,0.363995107864607,0.127097741842476,0.089834703303011,5,1,0.290060138716681
"89","D17.3_A1B",0.184012930523301,0.0424607419218027,0.158226302603371,0.04490388403686,0.59205644156303,0.0808888033633525,0.0059680813978497,0.0100442139771629,0.479228030558125,0.167214544549891,0.186276046566326,0.0320179354514968,3,0,0.679480259771188
"90","D104_A1B",0.567560657299964,0.0586821609095085,0.336623116071156,0.0500223044909289,0.588950723062942,0.090982045967329,0.00197499840882816,0.00598845744116772,0.630589542044253,0.253595789652713,0.264028709323175,0.203362431877767,8,4,0.90654913263178
"91","D107_A1B",0.458040336514608,0.0329480179104711,0.26965325983835,0.045448060555007,0.539247661598822,0.111134572707225,0.00581696108525089,0.0145939618476375,0.540204026898249,0.311601567666294,0.242901631584661,0.146499263326105,8,2,0.824171663583369
"92","D110_A1B",0.467541598315659,0.0362528291314758,0.224763924578798,0.0441224810184585,0.534165738709469,0.117712410984784,0.00759410577160105,0.0135015277132162,0.535465761663757,0.282316072988117,0.207790640557349,0.065297774198993,6,0,0.822495252152104
"93","D114_A1B",0.42990999219582,0.0330990787972045,0.264123102386471,0.0508146828347182,0.46947530295291,0.0796084408914199,0.00160387955811907,0.00317465475760879,0.419349407921723,0.386854041226737,0.2288870507819,0.185245702183203,8,2,0.422480989793891
"94","D118_A1B",0.482723893476041,0.0402192249979267,0.308021121766684,0.0477420806347221,0.573989112535293,0.20655097984761,0.00501726579473692,0.0144017106735646,0.650232690438727,0.148707088502345,0.28333647508979,0.0445160648193273,8,1,0.708397633060368
"95","D126_A1B",0.557899776203714,0.0604657502345077,0.324534548170917,0.0505876758707905,0.606093551404374,0.111001759181672,0.00252354203869904,0.0062872802529097,0.62722283459796,0.241302553215077,0.274092831923803,0.143001501688484,6,2,0.90158960540202
"96","D129_A1B",0.551077352466019,0.0552576961412329,0.343566454998838,0.0501219099080084,0.521667590144642,0.150623664497296,0.00370972054763527,0.00715395041741355,0.61297871497004,0.261464789315658,0.286743776263924,0.144161572531391,7,2,0.865744488869345
"97","D132_A1B",0.407496139079144,0.0410425274476756,0.212404144160119,0.0469289319029083,0.537560804391638,0.118021180475466,0.000935196858198501,0.00229946786483934,0.51882936616377,0.307017795587128,0.194407130381841,0.0858431957399325,3,1,0.932795635106317
"98","D136_A1B",0.420043943580176,0.0434344514793853,0.293102082923832,0.0438186699738841,0.562112424585428,0.111960419949041,0.00551843435707172,0.0117898708176345,0.553915748554085,0.215875846883833,0.252012907202673,0.127900682131928,7,3,0.701802166008743
"99","D142_A1B",0.550980217289776,0.0580763759995982,0.333824645221409,0.0514269039372874,0.584740909365831,0.160450138786215,0.00257718844930583,0.0061783018228812,0.634952709157526,0.22644312857701,0.300279827424358,0.126706530873659,6,3,0.928529606144717
"100","D143_A1B",0.266422134883612,0.0406714200177082,0.145030274569794,0.0394751627522817,0.638312569902857,0.0725386516432384,0.00151381231775731,0.00332894194583342,0.493238963389275,0.221836667821569,0.168952362049235,0.039988990627506,3,0,0.9054127222789
"101","D145_A1B",0.591583881838806,0.0459932086232278,0.27981632412529,0.0446437413325121,0.589391703260423,0.132411289422052,0.000323492372484954,0.0010661799294445,0.628710747544147,0.354238793440199,0.277393086168965,0.0931202489020212,4,1,0.761774587473819
"102","D147_A1B",0.595669910609359,0.0302494828814004,0.274735164993184,0.044101736400659,0.550823412954008,0.146158071733203,0.0111495440725261,0.0279191458449179,0.617465369913536,0.293817644473901,0.250195891696153,0.159960347904284,7,1,0.944696632825369
"103","D148_A1B",0.554717136732871,0.0341391882210932,0.288981413429742,0.0485271521914425,0.475358229845153,0.154425388285911,0.00152453032132914,0.00428841507827516,0.560536777241011,0.358088748742835,0.215718083945949,0.192940360116256,6,2,0.730304422205446
"104","D152_A1B",0.353323105955833,0.0406115904387002,0.171479132588095,0.0467076113455724,0.347005623285942,0.071326074720227,0.00690345593517404,0.0259558648780582,0.433012846698545,0.349751510300197,0.23398852899828,0.0453613561501593,7,0,0.852724639803138
"105","D154_A1B",0.461007456020505,0.0364932602512086,0.308549314243777,0.0666931744964501,0.478826677598924,0.130375739956776,0.0059055858154102,0.00998349546714091,0.594831381500051,0.298226511565599,0.37217476368564,0.0696528330011913,9,1,0.823923859141248
"106","D155_A1B",0.44164176801302,0.0433103126060722,0.275135577586482,0.055624330305459,0.370722471118301,0.189960726205873,0.00281976293226178,0.00536536340127336,0.551916818850879,0.287882089924865,0.399851205376567,0.0195961689608985,6,0,0.628548423963754
"107","D161_A1B",0.339012063512417,0.0385195795185225,0.0617530525280915,0.0354664144073405,0.408536578370766,0.0793020550759659,0.00304639519823986,0.00858165539320722,0.45950086267838,0.365226271220413,0.120498375741812,1.00001979442323e-09,5,0,0.9852837156485
"108","D165_A1B",0.254945204215164,0.0388058761157639,0.0765352901475791,0.0429989006968027,0.416958703318376,0.077278844467487,0.00646870274988605,0.0139308585234626,0.472956642906797,0.255710977577775,0.0896199632149333,0.0347748407200015,4,0,0.969469701567964
"109","D169_A1B",0.529397168630686,0.0352788097785099,0.218591220034854,0.0377368281981453,0.457257045934057,0.1101644786356,0.00275279833669648,0.00608777767257138,0.562067584150465,0.286193903587311,0.20486111366012,0.113434831233416,5,2,0.970856503776455
"110","D170_A1B",0.464566368499574,0.0431715325150365,0.293343518992708,0.0389400200042426,0.459344770058078,0.201375883942688,0.00402376084467913,0.0103966792838936,0.602731009262041,0.210093757185062,0.311837057107726,0.0793641605641781,6,1,0.883880719250585
